Country Name;Country Code;Last Update;Indicator Name;Indicator Code;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Romania;ROU;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,29182E+14;-8,76723E+13;1,52883E+14;3,93194E+14;6,23351E+14;3,9077E+14;-4,84906E+13;-2,02981E+14;-3,76661E+14;2,46126E+13;5,21814E+14;5,70299E+14;2,34115E+14;1,04281E+14;4,66815E+13;8,02881E+14;7,23381E+14;9,30747E+14;-5,51739E+14;-3,90124E+14;4,51709E+14;1,92499E+14;2,69964E+14;4,12067E+14;3,1605E+14;2,85755E+13;8,19651E+14;6,02902E+14;3,85316E+14;-3,67751E+14;5,79325E+14;4,79219E+14
Russian Federation;RUS;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3E+14;-5,04694E+14;-1,45311E+14;-8,66854E+14;-1,25698E+14;-4,14353E+14;-3,75507E+14;1,39992E+14;-5,29996E+14;6,39991E+14;1,00001E+13;5,10005E+14;4,69999E+14;7,29995E+14;7,19995E+14;6,39997E+14;8,20007E+12;8,49998E+14;5,19997E+14;-7,79999E+14;4,5E+14;4,30003E+13;4,02409E+14;1,75542E+14;7,36267E+14;-1,97272E+14;1,9369E+14;1,82579E+14;2,80725E+14;2,19808E+14;-2,65365E+14;5,61429E+14;-2,06971E+14
Rwanda;RWA;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;-4,29753E+14;1,13338E+14;-9,82044E+14;-1,2465E+14;7,00953E+14;7,00891E+14;6,91602E+14;7,01378E+14;1,10074E+14;6,00143E+14;1,20664E+14;2,63068E+14;3,43809E+14;1,40982E+14;-2,11383E+14;1,95046E+14;1,99411E+14;9,15084E+14;1,18699E+13;8,95161E+14;5,4362E+14;1,81085E+13;5,98035E+14;-4,24077E+12;4,40275E+14;5,47214E+14;-2,40361E+14;4,49882E+13;-3,65343E+14;-2,39929E+14;-2,51438E+14;5,87273E+14;-8,10869E+14;-5,02481E+14;3,52241E+14;1,27457E+14;1,38498E+14;8,85867E+13;4,35189E+14;8,37092E+14;8,48454E+14;1,31921E+14;2,2024E+14;7,44769E+14;9,3779E+14;9,22707E+14;7,63328E+14;1,11613E+14;6,24826E+14;7,33465E+14;7,95838E+14;8,64152E+14;4,71986E+13;6,16716E+14;8,85685E+14;5,97076E+14;3,93661E+14;8,53984E+14;9,46403E+14;-3,37399E+14;1,08767E+14;8,15749E+14
South Asia;SAS;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4,19522E+14;3,39686E+14;5,25633E+14;7,761E+14;-6,58659E+13;1,18866E+13;6,11802E+14;4,56953E+14;5,78083E+14;5,83843E+14;6,17747E+14;-1,79601E+14;3,84126E+14;2,46101E+14;6,93199E+14;2,57019E+14;6,2534E+14;6,11086E+14;-2,62645E+14;6,45855E+14;6,41654E+14;3,82052E+14;6,6589E+14;4,21741E+14;5,43056E+14;4,81716E+14;4,22489E+14;8,38066E+14;5,38454E+14;5,39586E+14;2,05936E+14;5,77253E+14;4,32903E+13;5,95291E+14;6,84506E+13;6,73901E+13;3,73773E+14;5,49078E+14;7,5719E+14;4,11031E+14;4,4361E+14;3,60239E+14;7,25193E+14;7,50739E+14;7,51755E+14;7,62592E+14;7,23303E+14;3,2641E+14;6,92825E+14;7,46877E+14;5,11024E+13;5,46798E+14;6,03379E+14;6,93862E+14;7,33607E+14;7,68224E+14;6,52701E+12;6,33424E+14;3,94014E+14;-4,66149E+14;8,26793E+14;6,47053E+14
Saudi Arabia;SAU;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;6,03789E+14;5,86473E+14;2,05122E+14;2,29306E+14;2,41705E+14;1,62281E+14;-8,92861E+14;1,7821E+14;7,09336E+14;-5,21973E+14;1,19194E+13;5,65246E+14;1,943E+14;-2,07299E+14;-1,60514E+14;-4,66145E+14;-9,7945E+13;1,70127E+14;-6,6325E+14;1,31093E+14;-5,03016E+14;1,51934E+14;1,50079E+14;3,98754E+14;-1,36374E+14;5,5872E+13;2,12091E+13;2,63742E+14;1,10378E+13;2,89336E+14;-3,76329E+14;5,62542E+14;-1,21074E+14;-2,81917E+14;1,12421E+14;7,95844E+14;5,57385E+14;2,7884E+13;1,84713E+14;6,24977E+14;-2,05925E+14;5,03949E+14;1,09938E+14;5,42739E+14;2,85034E+14;4,02765E+14;4,69015E+14;2,36307E+14;-6,9698E+14;2,76224E+14;8,3228E+14;-4,34139E+14;3,92172E+14;8,74415E+13
Sudan;SDN;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2,23913E+14;6,91584E+14;-2,84697E+14;-1,12045E+13;6,77707E+14;-3,57515E+14;1,42408E+14;1,96322E+14;1,38935E+14;5,92507E+14;2,24731E+14;-5,07099E+13;6,32195E+14;1,14453E+14;1,57135E+14;1,66652E+14;6,22385E+14;-5,93099E+13;-5,0186E+14;1,52431E+14;7,43756E+14;5,95867E+14;2,0625E+13;-5,00891E+13;-6,28104E+14;5,41381E+14;1,42209E+14;-3,31092E+14;8,93139E+14;-5,47005E+14;7,51091E+14;6,57786E+14;4,56875E+14;1,00623E+14;5,99709E+14;5,91912E+13;1,83127E+14;4,3085E+14;3,1041E+14;6,34587E+14;6,50036E+14;6,00647E+13;6,28881E+14;5,14089E+14;5,64352E+14;6,53141E+13;5,73527E+14;3,84674E+14;-2,7677E+14;3,85824E+14;-3,21353E+14;-1,70047E+14;1,95514E+14;4,66138E+14;1,91018E+14;3,46764E+14;7,09256E+13;-2,68093E+13;-2,17825E+14;-3,6298E+14;-1,86852E+13;-9,53407E+14
Senegal;SEN;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2,99345E+14;-1,36235E+14;1,86448E+14;3,88393E+14;1,33219E+14;2,87676E+13;-1,21979E+14;6,29077E+13;-6,55414E+14;8,56205E+14;-1,40449E+14;6,38321E+14;-5,58324E+14;4,20078E+14;7,53566E+14;8,9205E+14;-2,68291E+14;-3,95393E+14;7,00169E+14;3,98776E+14;5,18023E+14;8,01038E+14;-5,64746E+14;3,93584E+14;3,46308E+14;3,12699E+14;6,25586E+14;-8,16575E+14;3,97378E+14;-7,46282E+14;2,65996E+14;1,32023E+14;1,36021E+14;-4,75209E+14;5,46858E+14;2,01998E+14;3,0456E+14;5,89848E+14;6,28331E+14;3,88721E+14;4,31085E+14;6,86966E+14;5,59395E+14;4,64329E+14;4,31024E+14;2,33077E+14;2,82712E+14;3,70317E+14;2,7521E+14;3,39089E+14;1,33409E+14;4,003E+14;2,41239E+14;6,22407E+14;6,36704E+14;6,35607E+14;7,40749E+13;6,20924E+14;4,61363E+14;1,34207E+13;6,53967E+14;4,15386E+14
Singapore;SGP;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;8,13753E+14;7,55344E+14;1,00402E+14;-3,10317E+14;7,83426E+14;1,01801E+13;1,25086E+13;1,3527E+14;1,38338E+14;1,3942E+14;1,24134E+14;1,33156E+14;1,0603E+14;6,1174E+14;3,98874E+14;7,43717E+14;6,85244E+14;7,77718E+14;9,55445E+14;1,01134E+14;1,08159E+14;7,10214E+14;8,55448E+14;8,79229E+14;-6,22702E+14;1,34281E+14;1,07979E+14;1,12636E+12;1,01588E+14;9,8209E+14;6,6884E+14;6,63981E+14;1,14597E+13;1,10957E+14;7,1754E+14;7,47139E+14;8,31621E+14;-2,19102E+14;5,71837E+14;9,03832E+14;-1,07086E+14;3,92336E+14;4,54826E+14;9,93998E+14;7,36632E+14;9,00677E+14;9,02152E+14;1,86348E+14;1,27953E+14;1,45197E+14;6,21493E+14;4,4355E+14;4,81763E+14;3,93554E+14;2,9768E+14;3,60166E+14;4,54473E+14;3,57543E+14;1,33126E+14;-3,90105E+14;8,88235E+14;3,64697E+14
Solomon Islands;SLB;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;-1,79702E+14;-1,66957E+14;3,89059E+14;1,702E+14;-3,13232E+14;-2,0143E+14;8,42131E+14;1,2502E+14;4,26426E+14;2,2E+14;6E+13;1,27E+12;4E+14;8,1E+14;1,00886E+14;1,60991E+13;-9,14077E+14;1,29151E+13;-4,85731E+14;-1,4277E+14;-7,95661E+13;-2,79998E+14;6,52347E+14;7,6833E+13;7,35784E+14;4,13828E+14;3,63967E+14;6,22597E+14;2,86427E+14;9,70839E+14;7,42995E+14;2,47188E+14;5,2317E+14;1,18922E+14;1,67615E+14;5,55473E+14;3,07535E+14;2,746E+14;1,74951E+14;-3,38112E+14;-5,69743E+14;-4,06244E+14
Sierra Leone;SLE;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1,80904E+14;4,54097E+14;1,69972E+14;6,68524E+14;7,18016E+14;1,7E+14;3,62816E+14;2,01992E+13;8,52545E+14;8,62049E+14;3,46592E+14;9,00235E+14;2,25662E+14;3,49983E+14;1,66922E+14;-4,49176E+14;4,66758E+14;2,40633E+14;4,51127E+14;4,8435E+14;2,88143E+14;4,78176E+14;-2,1028E+14;4,09303E+11;-5,31134E+14;1,23605E+14;7,23127E+14;-7,08E+14;7,3E+14;3,35E+14;2,35196E+14;-1,90129E+14;1,37455E+14;-1,94739E+14;-7,99975E+14;1,75382E+14;-5,87708E+14;1,78501E+14;-1,97929E+14;6,65273E+13;-6,34546E+14;2,65241E+14;9,48363E+14;6,47885E+14;4,3535E+14;4,28311E+14;7,97657E+14;5,43589E+14;3,20943E+14;6,63749E+14;6,00983E+14;1,52017E+14;2,1079E+14;4,55925E+14;-2,04911E+11;6,34673E+14;3,7538E+14;3,4729E+14;5,25375E+14;-1,96849E+14;4,1047E+14;3,50074E+14
El Salvador;SLV;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;7,16114E+14;5,43685E+14;3,23669E+14;3,48542E+14;2,9773E+14;3,85826E+14;6,11753E+14;4,86167E+14;5,336E+14;2,92353E+14;5,04926E+14;6,78006E+14;5,32277E+14;-4,18027E+14;-1,58369E+14;-5,72099E+14;-6,30847E+14;1,53903E+14;1,33526E+13;6,14316E+14;1,94673E+13;2,50817E+14;1,87818E+12;9,64059E+14;4,8329E+14;1,49409E+14;7,02196E+14;5,81832E+14;4,69206E+13;4,73408E+14;8,11462E+14;3,13797E+14;2,65228E+14;2,16203E+14;1,12791E+14;8,79614E+14;1,57292E+14;1,56539E+14;8,89404E+14;2,70546E+14;4,34835E+14;1,85848E+14;2,13055E+14;-2,08611E+14;2,10789E+14;3,80688E+14;2,82262E+14;2,23562E+14;1,70871E+14;2,4E+14;2,53906E+14;2,24762E+14;2,41244E+13;2,45565E+14;-7,87838E+14;1,1178E+14;2,60024E+14
San Marino;SMR;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,46562E+13;9,04936E+14;2,17938E+14;5,57834E+14;3,108E+14;3,87297E+14;4,54884E+13;2,42511E+14;3,83008E+14;7,10932E+14;-5,00939E+14;-1,0321E+14;-5,47368E+14;-8,31477E+13;-7,04453E+14;-7,83972E+13;-7,02371E+14;2,29151E+14;2,34441E+14;2,58265E+14;1,49391E+14;2,06569E+14;-6,64791E+14;8,46307E+14;
Somalia;SOM;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;-3,26198E+14;7,07666E+14;2,8088E+14;-6,11062E+14;-5,94368E+14;9,09865E+14;5,94094E+14;2,02998E+14;-1,69957E+14;4,58141E+14;2,62902E+14;1,01008E+14;-1,9513E+14;-1,82664E+14;3,00737E+14;-1,01672E+14;2,33075E+14;3,72749E+14;-2,70847E+14;-3,90139E+13;5,6627E+14;4,07229E+12;-8,75367E+14;3,55495E+14;8,15244E+14;3,35276E+14;5,0969E+14;-5,5327E+14;-1,75912E+14;-1,48408E+14;;;;;;;;;;;;;;;;;;;;;;;;7,7942E+12;1,50499E+13;8,53229E+14;2,34958E+14;7,53097E+14;7,45652E+14;2,48937E+14;4,04911E+14;4,79878E+14
Serbia;SRB;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,26408E+14;7,20738E+13;3,34088E+13;-9,42416E+13;6,13181E+14;6,87877E+14;6,38041E+14;4,38776E+14;9,0282E+14;5,53035E+14;5,10779E+14;6,43953E+14;5,65558E+13;-2,73175E+14;7,31045E+13;2,03628E+13;-6,81542E+13;2,89264E+14;-1,58951E+14;1,80606E+14;3,33859E+14;2,10116E+14;4,49512E+13;4,33173E+14;-9,03219E+14;7,54991E+14;2,25145E+14
Sub-Saharan Africa (excluding high income);SSA;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;9,79511E+14;6,04753E+14;6,09896E+14;4,95486E+14;4,77527E+13;1,34915E+14;-1,22761E+14;2,97307E+14;9,38176E+14;1,02643E+14;7,83384E+14;2,62308E+14;4,33525E+14;7,92232E+14;-1,21141E+14;5,50329E+14;2,92367E+14;-5,28049E+14;3,94608E+14;3,78656E+14;-7,62723E+14;-1,08922E+14;-2,52146E+14;2,07666E+14;1,82332E+14;1,94405E+14;3,14494E+14;4,34211E+14;2,65868E+14;2,47663E+14;5,18294E+14;-1,35157E+13;-7,13702E+14;1,07402E+14;3,37758E+13;5,12538E+13;4,35487E+14;2,4851E+14;2,16614E+14;3,50159E+14;4,25823E+13;6,3061E+14;4,11546E+14;6,55787E+14;5,98911E+14;6,05501E+14;6,13348E+14;5,14184E+14;3,00432E+14;5,93699E+14;4,19883E+14;2,71494E+14;5,06579E+14;4,86441E+14;2,87136E+14;1,27005E+14;2,44194E+14;2,64695E+13;2,58989E+13;-1,99857E+14;4,17249E+14;3,56336E+14
South Sudan;SSD;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,04164E+14;5,49342E+14;-4,64032E+14;-4,60821E+14;1,31297E+14;3,37365E+14;-1,07934E+14;;;;;;;
Sub-Saharan Africa;SSF;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;9,75976E+14;6,04887E+14;6,10129E+13;4,95544E+14;4,77173E+14;1,35632E+14;-1,2265E+14;2,97604E+14;9,3754E+14;1,02634E+14;7,83873E+14;2,62549E+14;4,33846E+14;7,91762E+13;-1,18943E+14;5,51071E+14;2,91679E+13;-5,13132E+14;3,95601E+14;3,77827E+14;-7,65237E+14;-1,08997E+14;-2,52002E+14;2,07836E+14;1,82996E+14;1,94304E+14;3,14639E+14;4,34295E+13;2,66508E+14;2,48112E+14;5,20413E+14;-1,28095E+14;-7,05403E+14;1,0701E+14;3,37445E+14;5,13049E+14;4,36348E+14;2,48508E+14;2,16579E+14;3,50248E+14;4,25051E+13;6,30046E+14;4,10491E+14;6,5489E+14;5,99173E+14;6,05801E+14;6,13601E+14;5,1344E+14;2,9996E+14;5,93582E+13;4,20311E+14;2,71528E+13;5,06255E+14;4,86376E+14;2,87243E+14;1,27319E+14;2,44223E+14;2,64786E+14;2,59187E+13;-2,00443E+14;4,1735E+14;3,56772E+14
Small states;SST;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,5179E+14;4,23597E+14;4,69306E+14;7,66076E+14;5,16408E+14;9,68596E+14;8,16805E+14;5,88909E+14;4,8252E+14;7,14788E+13;6,27676E+14;3,31771E+14;3,27399E+14;3,55151E+14;2,65034E+14;2,20626E+14;1,08131E+14;2,07692E+14;1,95003E+14;-5,63622E+14;4,09201E+14;5,66073E+12
Sao Tome and Principe;STP;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,36019E+12;8,29152E+14;3,53791E+13;6,61462E+14;8,86611E+14;3,64147E+14;6,22879E+13;2,42628E+13;6,67198E+14;4,3982E+14;3,14198E+14;4,81479E+14;6,54993E+14;3,91134E+14;4,16477E+14;3,84898E+14;2,94527E+14;2,21086E+14;3,02457E+14;1,87792E+14;9,27137E+14
Suriname;SUR;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4,8E+14;3,9E+14;5,6E+14;6,5E+14;1,2E+14;1,92E+14;1,21E+14;7,6E+14;4,5E+13;2,7E+14;3,9E+14;-6E+14;-1,8E+14;4E+14;2,8E+14;8,8E+14;1,02E+14;6,6E+14;-6E+14;-8,8E+12;7,1E+14;-4,2E+14;-3,9E+14;-1,9E+14;2E+14;8E+14;-6,2E+14;7,8E+14;4,2E+14;-4,5E+14;2,7E+14;4E+14;-6,7E+13;3,4E+14;0;1E+14;5,7E+13;2,3E+14;-1,4E+13;2,1E+14;4,2E+14;2,8E+14;6,3E+14;8,5E+14;4,5E+14;5,79354E+14;5,11149E+14;4,14341E+14;3,0137E+14;5,16883E+14;5,84937E+14;2,69035E+14;2,93344E+13;2,55503E+14;-3,4111E+14;-4,91579E+14;1,56719E+14;4,94827E+14;1,1688E+14;-1,59752E+14;-2,72962E+14;1,88772E+13
Slovak Republic;SVK;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,90133E+13;6,20553E+14;5,84349E+14;6,6199E+14;5,92584E+14;4,0761E+14;-1,05915E+14;1,16653E+14;3,25378E+14;4,50944E+14;5,49908E+14;5,27888E+14;6,62346E+14;8,49318E+14;1,0832E+14;5,57489E+12;-5,45553E+14;6,71663E+14;2,67145E+14;1,3188E+14;6,3274E+14;2,69719E+14;5,16718E+14;1,94395E+14;2,93807E+14;4,03039E+14;2,50972E+14;-3,33624E+14;4,86326E+14;1,6687E+13
Slovenia;SVN;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,20301E+14;5,04979E+14;3,27937E+14;5,33267E+13;3,67237E+14;3,21656E+14;3,5056E+14;2,96026E+14;4,35919E+14;3,79797E+14;5,7464E+12;6,98016E+14;3,50984E+14;-7,54844E+14;1,34375E+14;8,61328E+14;-2,63944E+14;-1,02928E+14;2,76816E+14;2,21008E+14;3,19185E+14;4,81538E+14;4,45437E+14;3,45108E+14;-4,32137E+13;8,21106E+14;5,37455E+14
Sweden;SWE;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5,68129E+14;4,25905E+14;5,32793E+14;6,82116E+14;3,82151E+14;2,09084E+14;3,36539E+13;3,63851E+14;5,00908E+14;7,28921E+14;9,44646E+14;2,28874E+14;3,96798E+14;3,1982E+14;2,55286E+14;1,0581E+14;-1,59626E+14;1,75155E+14;3,84E+14;1,69997E+14;4,5483E+13;1,24866E+14;1,90064E+14;4,22954E+14;2,16037E+14;2,69132E+14;3,35384E+14;2,55904E+14;2,65481E+14;7,54675E+14;-1,14597E+14;-1,15859E+14;-2,06562E+14;3,92997E+14;3,93519E+14;1,57946E+14;3,07053E+14;4,31184E+14;4,24718E+14;4,76635E+13;1,4495E+14;2,19692E+13;2,30981E+14;4,33686E+14;2,8588E+14;4,66277E+14;3,43922E+14;-4,50559E+14;-4,33979E+14;5,95211E+14;3,19533E+13;-5,88305E+14;1,18778E+12;2,6578E+14;4,48928E+14;2,07059E+14;2,56792E+14;1,95002E+14;1,9862E+14;-2,17021E+14;5,38584E+14;2,64222E+13
Eswatini;SWZ;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;1,37436E+14;5,42429E+13;9,01867E+14;5,74349E+13;1,39084E+14;-2,11944E+14;1,00959E+14;1,32713E+14;3,10695E+14;1,24491E+13;1,46414E+14;1,17257E+14;1,20235E+14;6,16176E+13;3,79242E+13;1,22645E+14;1,46066E+14;6,56982E+14;1,29111E+14;2,1018E+14;1,76038E+14;3,22621E+14;3,10611E+14;2,40069E+14;4,82565E+13;3,84205E+14;3,10281E+14;2,60404E+14;2,95088E+14;1,76017E+14;1,05476E+14;4,3801E+14;3,88021E+14;3,62391E+14;5,99878E+14;5,99217E+13;4,43538E+14;8,21664E+14;1,56505E+14;3,79375E+14;2,24723E+12;5,39663E+14;3,86121E+14;9,23231E+14;2,22748E+14;1,06261E+14;2,02658E+13;2,3801E+14;2,69217E+14;-1,55964E+14;7,88331E+14;3,91454E+14
Sint Maarten (Dutch part);SXM;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,19999E+14;4,6E+14;1,39055E+14;1,30673E+14;1,58038E+13;4E+14;5,00002E+14;-5,8E+14;-6,6E+14;8,8E+14;-165;7,3E+14;9,7E+14
Seychelles;SYC;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;-4,88228E+14;8,40858E+14;1,01356E+14;5,91925E+14;-1,06057E+14;1,38965E+14;5,04739E+14;7,55324E+13;0;8,87187E+14;1,58518E+14;6,30831E+14;9,05419E+14;1,30285E+14;3,17741E+14;1,62776E+14;-6,19023E+14;2,11517E+14;1,57943E+14;-5,10068E+14;-3,87678E+14;-2,07107E+14;-6,16235E+14;4,30562E+14;1,02937E+14;7,61947E+13;4,87455E+14;5,32641E+14;1,02857E+14;7,45477E+14;2,76043E+14;7,17304E+14;7,30337E+13;-2,43657E+14;4,85037E+14;9,99795E+14;1,21936E+13;2,46744E+13;1,87201E+14;4,2532E+14;-2,27116E+14;1,21283E+14;-5,88713E+14;-2,85045E+13;9,00576E+13;9,40613E+14;8,87607E+14;-2,72595E+14;-2,47938E+14;4,50513E+14;9,50978E+13;3,11068E+13;1,25373E+14;4,06369E+13;4,19459E+14;5,10483E+14;2,78394E+14;3,70943E+14;4,87695E+14;-8,64921E+14;5,4E+14;8,8E+14
Syrian Arab Republic;SYR;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1,08331E+14;2,45213E+14;-8,65275E+13;9,27136E+13;2,29937E+14;-7,65907E+14;8,25768E+14;3,72908E+14;1,87679E+14;-1,79685E+14;8,95581E+14;2,56607E+14;-1,04699E+14;2,57958E+14;1,63516E+14;1,22544E+14;-1,79952E+14;9,94259E+14;8,87989E+14;1,45081E+14;7,75534E+14;2,78909E+14;2,32034E+14;-7,61063E+14;9,35081E+13;-7,95293E+14;1,68228E+14;1,80111E+14;-1,36473E+14;3,73956E+14;7,66647E+14;1,29728E+13;6,1509E+14;7,21303E+14;7,02659E+14;9,82557E+14;5,0238E+13;6,7853E+14;-3,55345E+14;6,75643E+14;1,04729E+14;3,95483E+14;7,20444E+14;6,90296E+14;6,21508E+14;5,0462E+14;5,67459E+14;4,47667E+14;5,91204E+14;5,19191E+14;2,85E+13;-2,6339E+14;-2,63001E+14;-1,03103E+13;-4,17979E+12;-6,40559E+13;-7,23282E+14;1,39318E+14;1,22071E+14;-3,87368E+14;;
Turks and Caicos Islands;TCA;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,72299E+13;1,07088E+14;8,7113E+14;1,13148E+14;7,25118E+14;-2,49022E+14;5,61096E+14;5,32455E+14;-2,67829E+14;8,97451E+14;-4,99485E+14
Chad;TCD;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1,39774E+14;5,36012E+14;-1,59945E+14;-2,51094E+13;6,06228E+14;-1,80709E+13;7,67201E+14;-4,57219E+14;6,88131E+14;1,85966E+14;-2,24763E+14;1,14962E+14;-8,38088E+14;4,96185E+14;9,01027E+14;2,98077E+14;2,23462E+14;-4,69634E+14;-2,14411E+14;-6,04767E+14;1,04292E+14;5,34661E+14;1,56787E+14;2,0489E+14;2,17928E+13;-4,08167E+14;-2,38881E+14;1,54824E+14;4,88474E+14;-4,17847E+14;8,53514E+14;8,00144E+14;-1,57098E+14;1,01369E+14;1,23655E+14;2,21447E+14;5,65339E+14;6,95158E+14;-6,8285E+14;-8,79681E+14;1,16581E+13;8,49121E+14;1,47217E+14;3,36294E+14;1,73325E+14;6,48262E+14;3,2715E+14;3,05269E+14;4,2177E+14;1,35501E+14;8,28698E+14;8,88258E+14;5,7E+14;6,89999E+14;2,76768E+14;-6,25553E+14;-2,9887E+14;2,37404E+14;3,24718E+14;-1,60001E+14;-1,19999E+13;2,23598E+14
East Asia & Pacific (IDA & IBRD countries);TEA;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;-1,34711E+14;-6,56922E+14;6,38651E+14;1,08968E+14;1,06688E+14;8,07993E+13;-1,42173E+14;1,68786E+14;1,14243E+14;1,34228E+14;6,7714E+14;4,91373E+14;8,26617E+14;3,84061E+14;6,84336E+14;2,84024E+13;7,57245E+14;9,25568E+14;7,10564E+14;7,55523E+14;5,60539E+14;6,44034E+14;7,73905E+14;9,94895E+14;7,90263E+14;7,14041E+14;9,1443E+14;9,73631E+14;5,71554E+14;5,16463E+14;8,00761E+14;1,11698E+14;1,12916E+14;1,09324E+14;9,87477E+14;9,06338E+14;7,34435E+14;2,89574E+14;6,38207E+14;7,63591E+14;6,98484E+14;8,05986E+14;8,94212E+14;9,12292E+14;9,97768E+14;1,10794E+14;1,24884E+14;8,61985E+13;7,98472E+14;9,9231E+14;8,65113E+14;7,57605E+14;7,29637E+13;6,98499E+14;6,689E+14;6,58631E+14;6,70525E+14;6,52544E+14;5,78291E+14;1,29992E+14;7,54855E+14;3,4112E+14
Europe & Central Asia (IDA & IBRD countries);TEC;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,457E+14;-5,52035E+14;-9,42615E+14;-4,61121E+14;-8,61145E+14;-2,72185E+14;1,05213E+14;2,9263E+14;-6,47638E+14;2,46517E+14;7,39905E+14;2,59293E+14;5,01203E+14;6,18122E+14;7,86818E+14;6,64332E+13;7,85011E+14;7,62454E+14;4,45583E+14;-4,67082E+14;4,63273E+14;5,92644E+14;3,45502E+13;3,38406E+14;2,33816E+13;1,48668E+14;1,84895E+14;4,29211E+14;3,67839E+14;2,64619E+14;-1,55506E+14;7,33965E+14;1,60619E+13
